xvar,est,lb,hb
10.85,1.084138093193134,1.0815853467903502,1.0866946381287552
10.9,1.0851813952953893,1.0825970093855017,1.0877696678030635
10.95,1.0862265212229232,1.083610458042666,1.0888465600173483
11.0,1.0872734600813283,1.084625682996059,1.0899253027426339
11.05,1.0883222009439375,1.0856426744544059,1.0910058839108143
11.1,1.0893727328518297,1.0866614226006828,1.0920882914147843
11.15,1.0904250448137118,1.0876819175917973,1.0931725131086159
11.2,1.091479125805882,1.0887041495583607,1.0942585368076636
11.25,1.0925349647721285,1.089728108604378,1.0953463502887055
11.3,1.0935925506237119,1.0907537848070061,1.0964359412901346
11.35,1.0946518722392635,1.0917811682162595,1.097527297512045
11.4,1.0957129184647503,1.0928102488547444,1.0986204066164234
11.45,1.0967756781133895,1.0938410167174124,1.0997152562272925
11.5,1.0978401399656172,1.094873461771274,1.100811833930835
11.55,1.0989062927690183,1.0959075739551247,1.1019101272755776
11.6,1.0999741252382758,1.0969433431793223,1.103010123772538
11.65,1.101043626055112,1.0979807593254622,1.1041118108953758
11.7,1.1021147838682384,1.0990198122461814,1.1052151760805593
11.75,1.103187587293315,1.1000604917648549,1.1063202067275113
11.8,1.104262024912873,1.1011027876753432,1.1074268901988105
11.85,1.1053380852763117,1.1021466897417416,1.1085352138202977
11.9,1.1064157568998114,1.1031921876981168,1.1096451648812988
11.95,1.1074950282663092,1.1042392712482592,1.1107567306347776
12.0,1.1085758878254564,1.1052879300654186,1.1118698982974788
12.05,1.1096583239935702,1.1063381537920243,1.1129846550501499
12.1,1.1107423251535855,1.1073899320394867,1.1141009880376898
12.15,1.1118278796550425,1.1084432543878955,1.115218884369325
12.2,1.112914975814029,1.1094981103857746,1.1163383311188213
12.25,1.114003601913148,1.110554489549841,1.1174593153246295
12.3,1.115093746201483,1.1116123813647416,1.1185818239901064
12.35,1.1161853968945676,1.1126717752828035,1.1197058440836756
12.4,1.1172785421743672,1.1137326607237819,1.1208313625390516
12.45,1.118373170189223,1.1147950270746048,1.1219583662554113
12.5,1.11946926905385,1.1158588636891211,1.1230868420976043
12.55,1.1205668268492748,1.1169241598878543,1.1242167768963496
12.6,1.1216658316228711,1.1179909049577348,1.125348157448446
12.65,1.1227662713882722,1.1190590881518778,1.126480970516978
12.7,1.1238681341253796,1.1201286986892913,1.1276152028315105
12.75,1.1249714077803479,1.121199725754652,1.1287508410883422
12.8,1.1260760802655467,1.1222721584980457,1.1298878719506804
12.85,1.1271821394595667,1.123345986034725,1.1310262820488792
12.9,1.128289573207178,1.1244211974448117,1.132166057980677
12.95,1.1293983693193315,1.1254977817731169,1.1333071863113917
13.0,1.1305085155731378,1.1265757280288238,1.1344496535741921
13.05,1.1316199997118654,1.12765502518525,1.1355934462702941
13.1,1.1327328094449276,1.1287356621796187,1.1367385508692287
13.15,1.1338469324478684,1.129817627912769,1.1378849538090594
13.2,1.134962356362357,1.1309009112489172,1.1390326414966356
13.25,1.136079068796178,1.131985501015399,1.1401816003078638
13.3,1.1371970573232395,1.1330713860024082,1.1413318165879256
13.35,1.1383163094835713,1.134158554962741,1.1424832766515407
13.4,1.1394368127833017,1.1352469966115206,1.1436359667832667
13.45,1.1405585546946835,1.1363366996259785,1.144789873237712
13.5,1.1416815226560808,1.1374276526451415,1.1459449822398344
13.55,1.1428057040719664,1.138519844269599,1.1471012799851934
13.6,1.143931086312953,1.1396132630612335,1.1482587526402623
13.65,1.1450576567157726,1.1407078975429648,1.1494173863426709
13.7,1.1461854025832996,1.1418037361984568,1.1505771672015217
13.75,1.147314311184553,1.1429007674718816,1.15173808129764
13.8,1.1484443697547082,1.143998979767623,1.152900114683922
13.85,1.1495755654951068,1.1450983614500363,1.1540632533855941
13.9,1.150707885573282,1.1461989008431506,1.1552274834005205
13.95,1.1518413171229585,1.147300586230385,1.1563927906995284
14.0,1.1529758472440768,1.1484034058543247,1.1575591612267122
14.05,1.1541114630028084,1.1495073479163846,1.1587265808997367
14.1,1.1552481514315758,1.1506124005765699,1.1598950356101863
14.15,1.1563858995290874,1.1517185519531736,1.1610645112238598
14.2,1.1575246942603257,1.1528257901225036,1.1622349935811356
14.25,1.1586645225566095,1.1539341031186015,1.1634064684972858
14.3,1.1598053713155976,1.1550434789329462,1.164578921762818
14.35,1.1609472274013108,1.1561539055141685,1.1657523391438462
14.4,1.1620900776441834,1.1572653707677543,1.166926706382405
14.45,1.1632339088410604,1.158377862555763,1.1681020091968353
14.5,1.1643787077552752,1.1594913686965354,1.1692782332821507
14.55,1.1655244611166151,1.1606058769643621,1.1704553643103666
14.6,1.1666711556214326,1.1617213750892228,1.1716333879309284
14.65,1.1678187779326052,1.1628378507564605,1.1728122897710327
14.7,1.1689673146796418,1.1639552916064768,1.173992055436072
14.75,1.170116752458661,1.165073685234444,1.175172670509964
14.8,1.171267077832479,1.166193019189946,1.1763541205555939
14.85,1.17241827733061,1.1673132809767275,1.1775363911151864
14.9,1.1735703374493325,1.1684344580523196,1.1787194677107309
14.95,1.1747232446517448,1.1695565378277535,1.1799033358443842
15.0,1.1758769853677637,1.170679507667224,1.181087980998882
15.05,1.1770315459942224,1.1718033548877813,1.1822733886379986
15.1,1.178186912894889,1.1729280667589588,1.1834595442069162
15.15,1.1793430724005218,1.17405363050249,1.1846464331327182
15.2,1.1805000108089334,1.175180033291941,1.185834040824812
15.25,1.181657714385015,1.176307262252379,1.1870223526753687
15.3,1.1828161693608155,1.177435304460041,1.1882113540597785
15.35,1.1839753619355868,1.178564146941956,1.1894010303371376
15.4,1.185135278275829,1.1796937766756397,1.1905913668506753
15.45,1.1862959045153756,1.1808241805886972,1.191782348928273
15.5,1.1874572267554315,1.1819553455584857,1.192973961882893
15.55,1.1886192310646262,1.183087258411769,1.194166191013125
15.6,1.1897819034790902,1.1842199059243106,1.1953590216036312
15.65,1.1909452300025298,1.185353274820553,1.196552438925666
15.7,1.1921091966062611,1.186487351773197,1.1977464282375818
15.75,1.193273789229293,1.1876221234028594,1.1989409747853415
15.8,1.1944389937783946,1.1887575762776894,1.2001360638030525
15.85,1.1956047961281548,1.1898936969129519,1.2013316805134608
15.9,1.1967711821210665,1.19103047177067,1.2025278101285244
15.95,1.1979381375675828,1.1921678872592334,1.2037244378499194
16.0,1.1991056482462021,1.1933059297329582,1.2049215488696141
16.05,1.2002736999035186,1.1944445854917414,1.2061191283704233
