city,exp,year,country,lbf2023,t2m_mean_corrected,climate_absenteism_mean_lowess_corrected,climate_absenteism_min_lowess_corrected,climate_absenteism_max_lowess_corrected,climate_presenteism_mean_lowess_corrected,climate_presenteism_min_lowess_corrected,climate_presenteism_max_lowess_corrected,labor_loss_mean_lowess_corrected,labor_loss_min_lowess_corrected,labor_loss_max_lowess_corrected
Moscow,ssp245,2027,Russia,69685223.412,6.359840651781468,571054.7645329685,285527.38226648426,856582.1467994255,1825091.027447388,1341978.6966525686,2308203.3582426724,544489514.7985504,369827244.3222355,719151785.2749496
Moscow,ssp245,2028,Russia,69685223.412,6.400570647356068,601001.8927595458,300500.9463797729,901502.839139151,1920802.0492593755,1412354.4479849297,2429249.650534061,573043514.0476764,389221643.2402256,756865384.8551419
Moscow,ssp245,2029,Russia,69685223.412,6.440998403422764,631099.7321932532,315549.8660966266,946649.598289734,2016994.744089542,1483084.3706541758,2550905.1175251566,601741213.4761323,408713645.95020807,794768781.0021136
Moscow,ssp245,2030,Russia,69685223.412,6.481396783846875,661519.7543651388,330759.8771825694,992279.631547568,2114217.134950937,1554571.4227580726,2673862.847143976,630746107.8247241,428414301.0725742,833077914.5768877
Moscow,ssp245,2031,Russia,69685223.412,6.5219918942692745,692223.1713571487,346111.58567857434,1038334.757035568,2212345.2556573707,1626724.452689279,2797966.05862566,660021213.5745234,448298488.7243781,871743938.4247056
Moscow,ssp245,2032,Russia,69685223.412,6.56314376037325,722673.9554817717,361336.97774088586,1084010.933222514,2309665.961719702,1698283.7953821605,2921048.128057369,689055438.84154,468019065.9433897,910091811.7397312
Moscow,ssp245,2033,Russia,69685223.412,6.604791535114097,751655.715387771,375827.8576938855,1127483.5730814985,2402291.666379245,1766390.9311612584,3038192.401597436,716688978.3360089,486788271.7487389,946589684.9232984
Moscow,ssp245,2034,Russia,69685223.412,6.642363230397316,777757.990896057,388878.9954480285,1166636.986343948,2485714.5389036834,1827731.2786057089,3143697.7992018894,741576985.9481491,503692662.0477372,979461309.84858
Moscow,ssp245,2035,Russia,69685223.412,6.676011742800797,804293.6090100226,402146.8045050113,1206440.413514911,2570522.374396008,1890089.9811735607,3250954.767618651,766878177.2333418,520877694.26001775,1012878660.2066607
Moscow,ssp245,2036,Russia,69685223.412,6.705842003383524,832685.2343671354,416342.6171835677,1249027.8515505665,2661262.009037361,1956810.300762802,3365713.717312042,793949035.0129335,539264716.3457899,1048633353.6801052
Moscow,ssp245,2037,Russia,69685223.412,6.732229191849928,862208.7409189721,431104.370459486,1293313.1113782946,2755619.1359769804,2026190.5411595933,3485047.7307945406,822099119.3059927,558384768.8327502,1085813469.7792797
Moscow,ssp245,2038,Russia,69685223.412,6.7568556668086295,895530.8526671397,447765.42633356986,1343296.2790005316,2862116.6051240047,2104497.5037677195,3619735.706480628,853871099.131196,579964879.0571784,1127777319.20519
Moscow,ssp245,2039,Russia,69685223.412,6.782853481874721,933060.4865493352,466530.24327466753,1399590.729823897,2982061.315011728,2192692.14339093,3771430.486632593,889654868.7663157,604269870.348921,1175039867.1837597
Moscow,ssp245,2040,Russia,69685223.412,6.8119927955773045,971962.00093216,485981.00046608,1457943.0013980542,3106390.554979039,2284110.7021905677,3928670.4077678295,926746699.544661,629463320.7107375,1224030078.3785532
Moscow,ssp245,2041,Russia,69685223.412,6.84533956433061,1008141.3535483758,504070.6767741879,1512212.030322435,3222019.765940462,2369132.18083863,4074907.351042613,961243002.4830244,652893841.0573742,1269592163.9087255
Moscow,ssp245,2042,Russia,69685223.412,6.88161835926381,1041082.4785825972,520541.23929129867,1561623.717873712,3327299.6015498964,2446543.8246690943,4208055.378430828,992651718.9508344,674227216.1606168,1311076221.741089
Moscow,ssp245,2043,Russia,69685223.412,6.917427445689088,1072373.713646007,536186.8568230035,1608560.5704688446,3427306.388812533,2520078.2270680727,4334534.550557208,1022487297.699684,694492087.331785,1350482508.0675993
Moscow,ssp245,2044,Russia,69685223.412,6.949728893048479,1101297.908697692,550648.954348846,1651946.8630464126,3519748.116197787,2588050.085439596,4451446.146956198,1050065950.2349004,713224012.9097958,1386907887.5600307
Moscow,ssp245,2045,Russia,69685223.412,6.97851652844443,1125841.6785424151,562920.8392712076,1688762.5178134805,3598190.0046215327,2645727.94457466,4550652.064668574,1073467953.2722197,729119081.7030283,1417816824.841445
Moscow,ssp245,2046,Russia,69685223.412,7.003481864173695,1145937.425233208,572968.712616604,1718906.1378496771,3662416.011045297,2692952.9492980214,4631879.072792687,1092628853.4953942,742133515.8393587,1443124191.1514573
Moscow,ssp245,2047,Russia,69685223.412,7.0247033598619,1162685.427578407,581342.7137892036,1744028.1413674671,3715942.626540536,2732310.754809249,4699574.498271995,1108597745.162453,752979879.3405763,1464215610.9843574
Moscow,ssp245,2048,Russia,69685223.412,7.044774709265175,1176437.0766438807,588218.5383219403,1764655.6149656798,3759892.896953793,2764627.130113118,4755158.663794647,1121709672.760965,761885740.5550086,1481533604.9669473
Moscow,ssp245,2049,Russia,69685223.412,7.065262907546175,1187017.4901237015,593508.7450618509,1780526.2351854246,3793707.898435317,2789491.1017907048,4797924.695080102,1131797889.4431458,768737841.9716424,1494857936.9146595
Moscow,ssp245,2050,Russia,69685223.412,7.085903627047326,1194920.452529454,597460.2262647271,1792380.6787940408,3818965.766284105,2808063.063444224,4829868.469124137,1139333209.0535111,773855968.9710585,1504810449.1359863
Moscow,ssp245,2051,Russia,69685223.412,7.107103833465114,1203677.3925914655,601838.6962957329,1805516.0888870552,3846952.946722266,2828641.8725899365,4865264.02085478,1147682779.6054382,779527150.1133382,1515838409.0975642
Moscow,ssp245,2052,Russia,69685223.412,7.129609153266807,1216648.5636896468,608324.2818448234,1824972.8455343293,3888408.8095520632,2859124.124670667,4917693.494433647,1160050536.773867,787927557.1510001,1532173516.396765
