city,exp,year,country,adult_population,t2m_mean_corrected,osa_person_days_corrected,yld_diff_mean_corrected,yld_diff_max_corrected,yld_diff_min_corrected,yll_diff_corrected,yll_diff_min_corrected,yll_diff_max_corrected,money_cost_corrected,money_cost_min_corrected,money_cost_max_corrected,population_adult
Amsterdam,ssp585,2066,Netherlands,14327401.5,13.079051837038772,173648988.5401585,38060.05228277784,47375.94618809109,28744.1583774646,565.3040446608815,380.81270572179926,749.7953835999638,4831007116.424601,2415503558.2123003,7246510674.636901,14327401.5
Amsterdam,ssp585,2067,Netherlands,14327401.5,12.869953174904639,163387622.34625596,35810.98571973071,44283.47966390127,27338.491775560142,531.8987719787534,364.11006938073524,699.6874745767716,4545530457.3105545,2272765228.6552773,6818295685.965832,14327401.5
Amsterdam,ssp585,2068,Netherlands,14327401.5,12.935436514608174,168349989.42088735,36898.62781828006,45778.98754940663,28018.268087153483,548.0534654322801,372.1874161074985,723.9195147570615,4683586145.70467,2341793072.852335,7025379218.557005,14327401.5
Amsterdam,ssp585,2069,Netherlands,14327401.5,12.907736726697058,164540489.49774992,36063.668931017055,44630.919079420004,27496.418782614106,535.6518630227908,365.98661490275396,705.3171111428278,4577603833.9537525,2288801916.9768763,6866405750.930629,14327401.5
Amsterdam,ssp585,2070,Netherlands,14327401.5,12.83106350363587,161276060.60938883,35348.17766781463,43647.118592516665,27049.236743112593,525.0247072321793,360.6730370074481,689.3763774569104,4486785687.972524,2243392843.986262,6730178531.958786,14327401.5
Amsterdam,ssp585,2071,Netherlands,14327401.5,12.916506404654864,166625828.52753222,36520.72954028441,45259.377417162614,27782.081663406207,542.4405612924186,369.38096403756776,715.5001585472692,4635619073.649236,2317809536.824618,6953428610.473854,14327401.5
Amsterdam,ssp585,2072,Netherlands,14327401.5,13.115244806757824,175861901.1941489,38545.07423433738,48042.85137148545,29047.29709718931,572.5080513429749,384.414709062846,760.6013936231038,4892571522.122135,2446285761.0610676,7338857283.183203,14327401.5
Amsterdam,ssp585,2073,Netherlands,14327401.5,12.9540229270683,168052830.68373108,36833.49713616361,45689.43286149651,27977.561410830705,547.0860826825559,371.7037247326365,722.4684406324754,4675319031.764195,2337659515.8820977,7012978547.646294,14327401.5
Amsterdam,ssp585,2074,Netherlands,14327401.5,13.176624227690443,178724140.65408528,39172.41438993988,48905.44408543888,29439.384694440872,581.8259031605562,389.0736349716366,774.5781713494757,4972200544.531701,2486100272.2658505,7458300816.797552,14327401.5
Amsterdam,ssp585,2075,Netherlands,14327401.5,13.198783396973884,180212497.63250315,39498.62961808626,49353.99002414016,29643.269212032363,586.6711615572345,391.4962641699758,781.8460589444933,5013607426.397031,2506803713.1985154,7520411139.595547,14327401.5
Amsterdam,ssp585,2076,Netherlands,14327401.5,13.104370833607643,175999313.4051442,38575.19197921307,48084.263270689524,29066.12068773662,572.9553886946894,384.6383777387032,761.2723996506757,4896394402.835595,2448197201.4177976,7344591604.253393,14327401.5
Amsterdam,ssp585,2077,Netherlands,14327401.5,13.285794548034897,184472690.0663079,40432.370425495516,50637.88363432789,30226.85721666315,600.53996686448,398.4306668235986,802.6492669053616,5132128243.236038,2566064121.618019,7698192364.854057,14327401.5
Amsterdam,ssp585,2078,Netherlands,14327401.5,13.256672305063978,181754855.33508915,39836.68062139278,49818.810153686616,29854.55108909893,591.6922161278121,394.0067914552646,789.3776408003596,5056516637.097912,2528258318.548956,7584774955.646868,14327401.5
Amsterdam,ssp585,2079,Netherlands,14327401.5,13.495028641339585,194708825.58895642,42675.90697840478,53722.74639457813,31629.067562231437,633.8631025838231,415.09223468327,852.6339704843758,5416902971.6713915,2708451485.8356957,8125354457.507088,14327401.5
Amsterdam,ssp585,2080,Netherlands,14327401.5,13.519444158661475,197853746.25299746,43365.204658194605,54670.53070428913,32059.878612100074,644.1012063958065,420.2112865892617,867.9911262023509,5504396335.360395,2752198167.6801977,8256594503.040593,14327401.5
Amsterdam,ssp585,2081,Netherlands,14327401.5,13.393136105038332,191523466.82708198,41977.746153884356,52762.77526086254,31192.717046906168,623.493354928384,409.9073608555505,837.0793490012175,5328284598.616942,2664142299.308471,7992426897.925413,14327401.5
Amsterdam,ssp585,2082,Netherlands,14327401.5,13.57396438947526,199198746.99528575,43659.99934143587,55075.873393745875,32244.12528912587,648.4797770173775,422.4005719000473,874.5589821347078,5541814970.575122,2770907485.287561,8312722455.862682,14327401.5
